X,Y,Theta,Time
1.542751750706417846e-01,2.001858071865484368e-01,1.834690109696385463e+00,2.909999999999981934e+00
1.540143335643519296e-01,2.011511888253817160e-01,1.840973295003564658e+00,2.919999999999981721e+00
1.537474315750315956e-01,2.021149125036717509e-01,1.847256480310743854e+00,2.929999999999981508e+00
1.534744796395143274e-01,2.030769401752578474e-01,1.853539665617923049e+00,2.939999999999981295e+00
1.531954885334751437e-01,2.040372338609348080e-01,1.859822850925102244e+00,2.949999999999981082e+00
1.529104692710052116e-01,2.049957556499522049e-01,1.866106036232281440e+00,2.959999999999980869e+00
1.526194331041769991e-01,2.059524677015110439e-01,1.872389221539460635e+00,2.969999999999980655e+00
1.523223915226000202e-01,2.069073322462577080e-01,1.878672406846639831e+00,2.979999999999980442e+00
1.520193562529673081e-01,2.078603115877749319e-01,1.884955592153819026e+00,2.989999999999980229e+00
1.517103392585924249e-01,2.088113681040701108e-01,1.891238777460998222e+00,2.999999999999980016e+00
1.513953527389371723e-01,2.097604642490604188e-01,1.897521962768177417e+00,3.009999999999979803e+00
1.510744091291300051e-01,2.107075625540551778e-01,1.903805148075356612e+00,3.019999999999979590e+00
1.507475210994751180e-01,2.116526256292350083e-01,1.910088333382535808e+00,3.029999999999979376e+00
1.504147015549521793e-01,2.125956161651278986e-01,1.916371518689715003e+00,3.039999999999979163e+00
1.500759636347069326e-01,2.135364969340821373e-01,1.922654703996894199e+00,3.049999999999978950e+00
1.497313207115324729e-01,2.144752307917360268e-01,1.928937889304073394e+00,3.059999999999978737e+00
1.493807863913412803e-01,2.154117806784842382e-01,1.935221074611252590e+00,3.069999999999978524e+00
1.490243745126280939e-01,2.163461096209408629e-01,1.941504259918431785e+00,3.079999999999978311e+00
1.486620991459235985e-01,2.172781807333991066e-01,1.947787445225610981e+00,3.089999999999978098e+00
1.482939745932389808e-01,2.182079572192873740e-01,1.954070630532790176e+00,3.099999999999977884e+00
1.479200153875012413e-01,2.191354023726220512e-01,1.960353815839969371e+00,3.109999999999977671e+00
1.475402362919794874e-01,2.200604795794565416e-01,1.966637001147148567e+00,3.119999999999977458e+00
1.471546522997021489e-01,2.209831523193266922e-01,1.972920186454327762e+00,3.129999999999977245e+00
1.467632786328650074e-01,2.219033841666925855e-01,1.979203371761506958e+00,3.139999999999977032e+00
1.463661307422302882e-01,2.228211387923765829e-01,1.985486557068686153e+00,3.149999999999976819e+00
1.459632243065166757e-01,2.237363799649975393e-01,1.991769742375865349e+00,3.159999999999976605e+00
1.455545752317803920e-01,2.246490715524010751e-01,1.998052927683044544e+00,3.169999999999976392e+00
1.451401996507871717e-01,2.255591775230861018e-01,2.004336112990223739e+00,3.179999999999976179e+00
1.447201139223754374e-01,2.264666619476272402e-01,2.010619298297402935e+00,3.189999999999975966e+00
1.442943346308104280e-01,2.273714890000932964e-01,2.016902483604582130e+00,3.199999999999975753e+00
1.438628785851295278e-01,2.282736229594615196e-01,2.023185668911761326e+00,3.209999999999975540e+00
1.434257628184786582e-01,2.291730282110279182e-01,2.029468854218940521e+00,3.219999999999975326e+00
1.429830045874398159e-01,2.300696692478131911e-01,2.035752039526119717e+00,3.229999999999975113e+00
1.425346213713498400e-01,2.309635106719644948e-01,2.042035224833298912e+00,3.239999999999974900e+00
1.420806308716103528e-01,2.318545171961528817e-01,2.048318410140478107e+00,3.249999999999974687e+00
1.416210510109889298e-01,2.327426536449664629e-01,2.054601595447657303e+00,3.259999999999974474e+00
1.411558999329115272e-01,2.336278849562989368e-01,2.060884780754836498e+00,3.269999999999974261e+00
1.406851960007462488e-01,2.345101761827339260e-01,2.067167966062015694e+00,3.279999999999974047e+00
1.402089577970783707e-01,2.353894924929245125e-01,2.073451151369194889e+00,3.289999999999973834e+00
1.397272041229767059e-01,2.362657991729684159e-01,2.079734336676374085e+00,3.299999999999973621e+00
1.392399539972514200e-01,2.371390616277783692e-01,2.086017521983553280e+00,3.309999999999973408e+00
1.387472266557031875e-01,2.380092453824479426e-01,2.092300707290732475e+00,3.319999999999973195e+00
1.382490415503637438e-01,2.388763160836124555e-01,2.098583892597911671e+00,3.329999999999972982e+00
1.377454183487280548e-01,2.397402395008053355e-01,2.104867077905090866e+00,3.339999999999972768e+00
1.372363769329777439e-01,2.406009815278093156e-01,2.111150263212270062e+00,3.349999999999972555e+00
1.367219373991963027e-01,2.414585081840029956e-01,2.117433448519449257e+00,3.359999999999972342e+00
1.362021200565756429e-01,2.423127856157023252e-01,2.123716633826628453e+00,3.369999999999972129e+00
1.356769454266144037e-01,2.431637800974970620e-01,2.129999819133807648e+00,3.379999999999971916e+00
1.351464342423077392e-01,2.440114580335821792e-01,2.136283004440986844e+00,3.389999999999971703e+00
1.346106074473288061e-01,2.448557859590842212e-01,2.142566189748166039e+00,3.399999999999971489e+00
1.340694861952019812e-01,2.456967305413824409e-01,2.148849375055345234e+00,3.409999999999971276e+00
1.335230918484677787e-01,2.465342585814246090e-01,2.155132560362524430e+00,3.419999999999971063e+00
1.329714459778394142e-01,2.473683370150378258e-01,2.161415745669703625e+00,3.429999999999970850e+00
1.324145703613512914e-01,2.481989329142336720e-01,2.167698930976882821e+00,3.439999999999970637e+00
1.318524869834992175e-01,2.490260134885082799e-01,2.173982116284062016e+00,3.449999999999970424e+00
1.312852180343725139e-01,2.498495460861367423e-01,2.180265301591241212e+00,3.459999999999970210e+00
1.307127859087779953e-01,2.506694981954622481e-01,2.186548486898420407e+00,3.469999999999969997e+00
1.301352132053557875e-01,2.514858374461794721e-01,2.192831672205599602e+00,3.479999999999969784e+00
1.295525227256872636e-01,2.522985316106126086e-01,2.199114857512778798e+00,3.489999999999969571e+00
1.289647374733948471e-01,2.531075486049875756e-01,2.205398042819957993e+00,3.499999999999969358e+00
1.283718806532338497e-01,2.539128564906987240e-01,2.211681228127137189e+00,3.509999999999969145e+00
1.277739756701763985e-01,2.547144234755696623e-01,2.217964413434316384e+00,3.519999999999968932e+00
1.271710461284874250e-01,2.555122179151082529e-01,2.224247598741495580e+00,3.529999999999968718e+00
1.265631158307928827e-01,2.563062083137561120e-01,2.230530784048674775e+00,3.539999999999968505e+00
1.259502087771399714e-01,2.570963633261318382e-01,2.236813969355853970e+00,3.549999999999968292e+00
1.253323491640497001e-01,2.578826517582685218e-01,2.243097154663033166e+00,3.559999999999968079e+00
1.247095613835616512e-01,2.586650425688451493e-01,2.249380339970212361e+00,3.569999999999967866e+00
1.240818700222710153e-01,2.594435048704122337e-01,2.255663525277391557e+00,3.579999999999967653e+00
1.234492998603579500e-01,2.602180079306110061e-01,2.261946710584570752e+00,3.589999999999967439e+00
1.228118758706093216e-01,2.609885211733868338e-01,2.268229895891749948e+00,3.599999999999967226e+00
1.221696232174327990e-01,2.617550141801962549e-01,2.274513081198929143e+00,3.609999999999967013e+00
1.215225672558634118e-01,2.625174566912077401e-01,2.280796266506108338e+00,3.619999999999966800e+00
1.208707335305625880e-01,2.632758186064965145e-01,2.287079451813287534e+00,3.629999999999966587e+00
1.202141477748096959e-01,2.640300699872326629e-01,2.293362637120466729e+00,3.639999999999966374e+00
1.195528359094861076e-01,2.647801810568631842e-01,2.299645822427645925e+00,3.649999999999966160e+00
1.188868240420519196e-01,2.655261222022874401e-01,2.305929007734825120e+00,3.659999999999965947e+00
1.182161384655152636e-01,2.662678639750262199e-01,2.312212193042004316e+00,3.669999999999965734e+00
1.175408056573943039e-01,2.670053770923844771e-01,2.318495378349183511e+00,3.679999999999965521e+00
1.168608522786719478e-01,2.677386324386070715e-01,2.324778563656362707e+00,3.689999999999965308e+00
1.161763051727433271e-01,2.684676010660285161e-01,2.331061748963541902e+00,3.699999999999965095e+00
1.154871913643560344e-01,2.691922541962156190e-01,2.337344934270721097e+00,3.709999999999964881e+00
1.147935380585432957e-01,2.699125632211035741e-01,2.343628119577900293e+00,3.719999999999964668e+00
1.140953726395498857e-01,2.706284997041254470e-01,2.349911304885079488e+00,3.729999999999964455e+00
1.133927226697511031e-01,2.713400353813347765e-01,2.356194490192258684e+00,3.739999999999964242e+00
1.126856158885646136e-01,2.720471421625214048e-01,2.362477675499437879e+00,3.749999999999964029e+00
1.119740802113553951e-01,2.727497921323203123e-01,2.368760860806617075e+00,3.759999999999963816e+00
1.112581437283336194e-01,2.734479575513138472e-01,2.375044046113796270e+00,3.769999999999963602e+00
1.105378347034457753e-01,2.741416108571267385e-01,2.381327231420975465e+00,3.779999999999963389e+00
1.098131815732587835e-01,2.748307246655141700e-01,2.387610416728154661e+00,3.789999999999963176e+00
1.090842129458374360e-01,2.755152717714429156e-01,2.393893602035333856e+00,3.799999999999962963e+00
1.083509575996149388e-01,2.761952251501654243e-01,2.400176787342513052e+00,3.809999999999962750e+00
1.076134444822568204e-01,2.768705579582865228e-01,2.406459972649692247e+00,3.819999999999962537e+00
1.068717027095181377e-01,2.775412435348232898e-01,2.412743157956871443e+00,3.829999999999962323e+00
1.061257615640940205e-01,2.782072554022576027e-01,2.419026343264050638e+00,3.839999999999962110e+00
1.053756504944636241e-01,2.788685672675813021e-01,2.425309528571229833e+00,3.849999999999961897e+00
1.046213991137275728e-01,2.795251530233343051e-01,2.431592713878409029e+00,3.859999999999961684e+00
1.038630371984389095e-01,2.801769867486352261e-01,2.437875899185588224e+00,3.869999999999961471e+00
1.031005946874275214e-01,2.808240427102047243e-01,2.444159084492767420e+00,3.879999999999961258e+00
1.023341016806182252e-01,2.814662953633813580e-01,2.450442269799946615e+00,3.889999999999961044e+00
1.015635884378424947e-01,2.821037193531301113e-01,2.456725455107125811e+00,3.899999999999960831e+00
1.007890853776438195e-01,2.827362895150433153e-01,2.463008640414305006e+00,3.909999999999960618e+00
1.000106230760768600e-01,2.833639808763340762e-01,2.469291825721484201e+00,3.919999999999960405e+00
9.922823226550032960e-02,2.839867686568222638e-01,2.475575011028663397e+00,3.929999999999960192e+00
9.844194383336377085e-02,2.846046282699126739e-01,2.481858196335842592e+00,3.939999999999959979e+00
9.765178882098814184e-02,2.852175353235657518e-01,2.488141381643021788e+00,3.949999999999959766e+00
9.685779842234036596e-02,2.858254656212604328e-01,2.494424566950200983e+00,3.959999999999959552e+00
9.606000398280185870e-02,2.864283951629495450e-01,2.500707752257380179e+00,3.969999999999959339e+00
9.525843699793104524e-02,2.870263001460071628e-01,2.506990937564559374e+00,3.979999999999959126e+00
9.445312911221998009e-02,2.876191569661682990e-01,2.513274122871738570e+00,3.989999999999958913e+00
9.364411211784508249e-02,2.882069422184608265e-01,2.519557308178917765e+00,3.999999999999958700e+00
9.283141795341204316e-02,2.887896326981294615e-01,2.525840493486096960e+00,4.009999999999958931e+00
9.201507870269491629e-02,2.893672054015518080e-01,2.532123678793276156e+00,4.019999999999958717e+00
9.119512659336952154e-02,2.899396375271464654e-01,2.538406864100455351e+00,4.029999999999958504e+00
9.037159399574115626e-02,2.905069064762733078e-01,2.544690049407634547e+00,4.039999999999958291e+00
8.954451342146664550e-02,2.910689898541254927e-01,2.550973234714813742e+00,4.049999999999958078e+00
8.871391752227088257e-02,2.916258654706137543e-01,2.557256420021992938e+00,4.059999999999957865e+00
8.787983908865776295e-02,2.921775113412422575e-01,2.563539605329172133e+00,4.069999999999957652e+00
8.704231104861567814e-02,2.927239056879766266e-01,2.569822790636351328e+00,4.079999999999957438e+00
8.620136646631756938e-02,2.932650269401035903e-01,2.576105975943530524e+00,4.089999999999957225e+00
8.535703854081561071e-02,2.938008537350826899e-01,2.582389161250709719e+00,4.099999999999957012e+00
8.450936060473057676e-02,2.943313649193894932e-01,2.588672346557888915e+00,4.109999999999956799e+00
8.365836612293593710e-02,2.948565395493508712e-01,2.594955531865068110e+00,4.119999999999956586e+00
8.280408869123669080e-02,2.953763568919716698e-01,2.601238717172247306e+00,4.129999999999956373e+00
8.194656203504309400e-02,2.958907964257532774e-01,2.607521902479426501e+00,4.139999999999956160e+00
8.108582000803919720e-02,2.963998378415037549e-01,2.613805087786605696e+00,4.149999999999955946e+00
8.022189659084641433e-02,2.969034610431395826e-01,2.620088273093784892e+00,4.159999999999955733e+00
7.935482588968197082e-02,2.974016461484791374e-01,2.626371458400964087e+00,4.169999999999955520e+00
7.848464213501249453e-02,2.978943734900275087e-01,2.632654643708143283e+00,4.179999999999955307e+00
7.761137968020262456e-02,2.983816236157529334e-01,2.638937829015322478e+00,4.189999999999955094e+00
7.673507300015880439e-02,2.988633772898547369e-01,2.645221014322501674e+00,4.199999999999954881e+00
7.585575668996830112e-02,2.993396154935227815e-01,2.651504199629680869e+00,4.209999999999954667e+00
7.497346546353339525e-02,2.998103194256881987e-01,2.657787384936860064e+00,4.219999999999954454e+00
7.408823415220099073e-02,3.002754705037657401e-01,2.664070570244039260e+00,4.229999999999954241e+00
7.320009770338749278e-02,3.007350503643873019e-01,2.670353755551218455e+00,4.239999999999954028e+00
7.230909117919917528e-02,3.011890408641269556e-01,2.676636940858397651e+00,4.249999999999953815e+00
7.141524975504795480e-02,3.016374240802170981e-01,2.682920126165576846e+00,4.259999999999953602e+00
7.051860871826276522e-02,3.020801823112561069e-01,2.689203311472756042e+00,4.269999999999953388e+00
6.961920346669643600e-02,3.025172980779071152e-01,2.695486496779935237e+00,4.279999999999953175e+00
6.871706950732828223e-02,3.029487541235881820e-01,2.701769682087114433e+00,4.289999999999952962e+00
6.781224245486230928e-02,3.033745334151533579e-01,2.708052867394293628e+00,4.299999999999952749e+00
6.690475803032124025e-02,3.037946191435652588e-01,2.714336052701472823e+00,4.309999999999952536e+00
6.599465205963628289e-02,3.042089947245586457e-01,2.720619238008652019e+00,4.319999999999952323e+00
6.508196047223283043e-02,3.046176437992950681e-01,2.726902423315831214e+00,4.329999999999952109e+00
6.416671929961195731e-02,3.050205502350088471e-01,2.733185608623010410e+00,4.339999999999951896e+00
6.324896467392801536e-02,3.054176981256437329e-01,2.739468793930189605e+00,4.349999999999951683e+00
6.232873282656219149e-02,3.058090717924810131e-01,2.745751979237368801e+00,4.359999999999951470e+00
6.140606008669211718e-02,3.061946557847585182e-01,2.752035164544547996e+00,4.369999999999951257e+00
6.048098287985770316e-02,3.065744348802804109e-01,2.758318349851727191e+00,4.379999999999951044e+00
5.955353772652308142e-02,3.069483940860183169e-01,2.764601535158906387e+00,4.389999999999950830e+00
5.862376124063486960e-02,3.073165186387030734e-01,2.770884720466085582e+00,4.399999999999950617e+00
5.769169012817670222e-02,3.076787940054077075e-01,2.777167905773264778e+00,4.409999999999950404e+00
5.675736118572013295e-02,3.080352058841210883e-01,2.783451091080443973e+00,4.419999999999950191e+00
5.582081129897197708e-02,3.083857402043124751e-01,2.789734276387623169e+00,4.429999999999949978e+00
5.488207744131814309e-02,3.087303831274870736e-01,2.796017461694802364e+00,4.439999999999949765e+00
5.394119667236395299e-02,3.090691210477324868e-01,2.802300647001981559e+00,4.449999999999949551e+00
5.299820613647112516e-02,3.094019405922555643e-01,2.808583832309160755e+00,4.459999999999949338e+00
5.205314306129135704e-02,3.097288286219105902e-01,2.814867017616339950e+00,4.469999999999949125e+00
5.110604475629664661e-02,3.100497722317179239e-01,2.821150202923519146e+00,4.479999999999948912e+00
5.015694861130638726e-02,3.103647587513733153e-01,2.827433388230698341e+00,4.489999999999948699e+00
4.920589209501127076e-02,3.106737757457483928e-01,2.833716573537877537e+00,4.499999999999948486e+00
4.825291275349408854e-02,3.109768110153812715e-01,2.839999758845056732e+00,4.509999999999948272e+00
4.729804820874747989e-02,3.112738525969584447e-01,2.846282944152235928e+00,4.519999999999948059e+00
4.634133615718868254e-02,3.115648887637868514e-01,2.852566129459415123e+00,4.529999999999947846e+00
4.538281436817134112e-02,3.118499080262569501e-01,2.858849314766594318e+00,4.539999999999947633e+00
4.442252068249442909e-02,3.121288991322963002e-01,2.865132500073773514e+00,4.549999999999947420e+00
4.346049301090837425e-02,3.124018510678137628e-01,2.871415685380952709e+00,4.559999999999947207e+00
4.249676933261839484e-02,3.126687530571342633e-01,2.877698870688131905e+00,4.569999999999946994e+00
4.153138769378515033e-02,3.129295945634242848e-01,2.883982055995311100e+00,4.579999999999946780e+00
4.056438620602274836e-02,3.131843652891077578e-01,2.890265241302490296e+00,4.589999999999946567e+00
3.959580304489414976e-02,3.134330551762727346e-01,2.896548426609669491e+00,4.599999999999946354e+00
3.862567644840407544e-02,3.136756544070682384e-01,2.902831611916848686e+00,4.609999999999946141e+00
3.765404471548942922e-02,3.139121534040920647e-01,2.909114797224027882e+00,4.619999999999945928e+00
3.668094620450733367e-02,3.141425428307687562e-01,2.915397982531207077e+00,4.629999999999945715e+00
3.570641933172078591e-02,3.143668135917182527e-01,2.921681167838386273e+00,4.639999999999945501e+00
3.473050256978206518e-02,3.145849568331149371e-01,2.927964353145565468e+00,4.649999999999945288e+00
3.375323444621389918e-02,3.147969639430371336e-01,2.934247538452744664e+00,4.659999999999945075e+00
3.277465354188845159e-02,3.150028265518071136e-01,2.940530723759923859e+00,4.669999999999944862e+00
3.179479848950422793e-02,3.152025365323216644e-01,2.946813909067103054e+00,4.679999999999944649e+00
3.081370797206091708e-02,3.153960860003726663e-01,2.953097094374282250e+00,4.689999999999944436e+00
2.983142072133225173e-02,3.155834673149585101e-01,2.959380279681461445e+00,4.699999999999944222e+00
2.884797551633694335e-02,3.157646730785857447e-01,2.965663464988640641e+00,4.709999999999944009e+00
2.786341118180776094e-02,3.159396961375611212e-01,2.971946650295819836e+00,4.719999999999943796e+00
2.687776658665878490e-02,3.161085295822739782e-01,2.978229835602999032e+00,4.729999999999943583e+00
2.589108064245093654e-02,3.162711667474689681e-01,2.984513020910178227e+00,4.739999999999943370e+00
2.490339230185581801e-02,3.164276012125093462e-01,2.990796206217357422e+00,4.749999999999943157e+00
2.391474055711792154e-02,3.165778268016302133e-01,2.997079391524536618e+00,4.759999999999942943e+00
2.292516443851528793e-02,3.167218375841825972e-01,3.003362576831715813e+00,4.769999999999942730e+00
2.193470301281865570e-02,3.168596278748673778e-01,3.009645762138895009e+00,4.779999999999942517e+00
2.094339538174916707e-02,3.169911922339597732e-01,3.015928947446074204e+00,4.789999999999942304e+00
1.995128068043470343e-02,3.171165254675242240e-01,3.022212132753253400e+00,4.799999999999942091e+00
1.895839807586490594e-02,3.172356226276192293e-01,3.028495318060432595e+00,4.809999999999941878e+00
1.796478676534491239e-02,3.173484790124928567e-01,3.034778503367611791e+00,4.819999999999941664e+00
1.697048597494792838e-02,3.174550901667682612e-01,3.041061688674790986e+00,4.829999999999941451e+00
1.597553495796663961e-02,3.175554518816195992e-01,3.047344873981970181e+00,4.839999999999941238e+00
1.497997299336357134e-02,3.176495601949382297e-01,3.053628059289149377e+00,4.849999999999941025e+00
1.398383938422041034e-02,3.177374113914890885e-01,3.059911244596328572e+00,4.859999999999940812e+00
1.298717345618639017e-02,3.178190020030573493e-01,3.066194429903507768e+00,4.869999999999940599e+00
1.199001455592578654e-02,3.178943288085854246e-01,3.072477615210686963e+00,4.879999999999940385e+00
1.099240204956456954e-02,3.179633888342999759e-01,3.078760800517866159e+00,4.889999999999940172e+00
9.994375321136306570e-03,3.180261793538294302e-01,3.085043985825045354e+00,4.899999999999939959e+00
8.995973771027338320e-03,3.180826978883115608e-01,3.091327171132224549e+00,4.909999999999939746e+00
7.997236814421326834e-03,3.181329422064914647e-01,3.097610356439403745e+00,4.919999999999939533e+00
6.998203879743207685e-03,3.181769103248094366e-01,3.103893541746582940e+00,4.929999999999939320e+00
5.998914407102623469e-03,3.182146005074795170e-01,3.110176727053762136e+00,4.939999999999939106e+00
4.999407846736895859e-03,3.182460112665577712e-01,3.116459912360941331e+00,4.949999999999938893e+00
3.999723657453598674e-03,3.182711413620012419e-01,3.122743097668120527e+00,4.959999999999938680e+00
2.999901305072791811e-03,3.182899898017167994e-01,3.129026282975299722e+00,4.969999999999938467e+00
1.999980260868977188e-03,3.183025558416002765e-01,3.135309468282478917e+00,4.979999999999938254e+00
1.000000000012840661e-03,3.183088389855659450e-01,3.141592653589658113e+00,4.989999999999938041e+00
1.284064000961482321e-14,3.183088389855660560e-01,3.135309468282478917e+00,4.999999999999937828e+00
-9.999802608432958873e-04,3.183151221295317246e-01,3.129026282975299722e+00,5.009999999999937614e+00
-1.999901305047110511e-03,3.183276881694152016e-01,3.122743097668120527e+00,5.019999999999937401e+00
-2.999723657427916940e-03,3.183465366091307591e-01,3.116459912360941331e+00,5.029999999999937188e+00
-3.999407846711213257e-03,3.183716667045742299e-01,3.110176727053762136e+00,5.039999999999936975e+00
-4.998914407076940868e-03,3.184030774636524841e-01,3.103893541746582940e+00,5.049999999999936762e+00
-5.998203879717525083e-03,3.184407676463225645e-01,3.097610356439403745e+00,5.059999999999936549e+00
-6.997236814395644232e-03,3.184847357646405364e-01,3.091327171132224549e+00,5.069999999999936335e+00
-7.995973771001654851e-03,3.185349800828204403e-01,3.085043985825045354e+00,5.079999999999936122e+00
-8.994375321110623100e-03,3.185914986173025709e-01,3.078760800517866159e+00,5.089999999999935909e+00
-9.992402049538886069e-03,3.186542891368320252e-01,3.072477615210686963e+00,5.099999999999935696e+00
-1.099001455590010307e-02,3.187233491625465764e-01,3.066194429903507768e+00,5.109999999999935483e+00
-1.198717345616070670e-02,3.187986759680746518e-01,3.059911244596328572e+00,5.119999999999935270e+00
-1.298383938419472687e-02,3.188802665796429125e-01,3.053628059289149377e+00,5.129999999999935056e+00
-1.397997299333788787e-02,3.189681177761937714e-01,3.047344873981970181e+00,5.139999999999934843e+00
-1.497553495794095614e-02,3.190622260895124018e-01,3.041061688674790986e+00,5.149999999999934630e+00
-1.597048597492224317e-02,3.191625878043637399e-01,3.034778503367611791e+00,5.159999999999934417e+00
-1.696478676531922719e-02,3.192691989586391443e-01,3.028495318060432595e+00,5.169999999999934204e+00
-1.795839807583922074e-02,3.193820553435127718e-01,3.022212132753253400e+00,5.179999999999933991e+00
-1.895128068040901823e-02,3.195011525036077771e-01,3.015928947446074204e+00,5.189999999999933777e+00
-1.994339538172348186e-02,3.196264857371722279e-01,3.009645762138895009e+00,5.199999999999933564e+00
-2.093470301279297049e-02,3.197580500962646233e-01,3.003362576831715813e+00,5.209999999999933351e+00
-2.192516443848960273e-02,3.198958403869494038e-01,2.997079391524536618e+00,5.219999999999933138e+00
-2.291474055709223634e-02,3.200398511695017878e-01,2.990796206217357422e+00,5.229999999999932925e+00
-2.390339230183013280e-02,3.201900767586226548e-01,2.984513020910178227e+00,5.239999999999932712e+00
-2.489108064242525134e-02,3.203465112236630330e-01,2.978229835602999032e+00,5.249999999999932498e+00
-2.587776658663309970e-02,3.205091483888580228e-01,2.971946650295819836e+00,5.259999999999932285e+00
-2.686341118178207574e-02,3.206779818335708798e-01,2.965663464988640641e+00,5.269999999999932072e+00
-2.784797551631125814e-02,3.208530048925462563e-01,2.959380279681461445e+00,5.279999999999931859e+00
-2.883142072130656652e-02,3.210342106561734909e-01,2.953097094374282250e+00,5.289999999999931646e+00
-2.981370797203523187e-02,3.212215919707593348e-01,2.946813909067103054e+00,5.299999999999931433e+00
-3.079479848947854273e-02,3.214151414388103367e-01,2.940530723759923859e+00,5.309999999999931219e+00
-3.177465354186276292e-02,3.216148514193248875e-01,2.934247538452744664e+00,5.319999999999931006e+00
-3.275323444618821050e-02,3.218207140280948675e-01,2.927964353145565468e+00,5.329999999999930793e+00
-3.373050256975637651e-02,3.220327211380170640e-01,2.921681167838386273e+00,5.339999999999930580e+00
-3.470641933169509724e-02,3.222508643794137484e-01,2.915397982531207077e+00,5.349999999999930367e+00
-3.568094620448164500e-02,3.224751351403632449e-01,2.909114797224027882e+00,5.359999999999930154e+00
-3.665404471546374054e-02,3.227055245670399364e-01,2.902831611916848686e+00,5.369999999999929940e+00
-3.762567644837838676e-02,3.229420235640637626e-01,2.896548426609669491e+00,5.379999999999929727e+00
-3.859580304486846108e-02,3.231846227948592665e-01,2.890265241302490296e+00,5.389999999999929514e+00
-3.956438620599705969e-02,3.234333126820242432e-01,2.883982055995311100e+00,5.399999999999929301e+00
-4.053138769375946165e-02,3.236880834077077163e-01,2.877698870688131905e+00,5.409999999999929088e+00
-4.149676933259270617e-02,3.239489249139977378e-01,2.871415685380952709e+00,5.419999999999928875e+00
-4.246049301088268557e-02,3.242158269033182383e-01,2.865132500073773514e+00,5.429999999999928662e+00
-4.342252068246874042e-02,3.244887788388357008e-01,2.858849314766594318e+00,5.439999999999928448e+00
-4.438281436814565245e-02,3.247677699448750510e-01,2.852566129459415123e+00,5.449999999999928235e+00
-4.534133615716299387e-02,3.250527892073451497e-01,2.846282944152235928e+00,5.459999999999928022e+00
-4.629804820872179122e-02,3.253438253741735564e-01,2.839999758845056732e+00,5.469999999999927809e+00
-4.725291275346839986e-02,3.256408669557507296e-01,2.833716573537877537e+00,5.479999999999927596e+00
-4.820589209498558209e-02,3.259439022253836082e-01,2.827433388230698341e+00,5.489999999999927383e+00
-4.915694861128069859e-02,3.262529192197586858e-01,2.821150202923519146e+00,5.499999999999927169e+00
-5.010604475627095794e-02,3.265679057394140772e-01,2.814867017616339950e+00,5.509999999999926956e+00
-5.105314306126566837e-02,3.268888493492214109e-01,2.808583832309160755e+00,5.519999999999926743e+00
-5.199820613644543649e-02,3.272157373788764367e-01,2.802300647001981559e+00,5.529999999999926530e+00
-5.294119667233826432e-02,3.275485569233995142e-01,2.796017461694802364e+00,5.539999999999926317e+00
-5.388207744129245441e-02,3.278872948436449275e-01,2.789734276387623169e+00,5.549999999999926104e+00
-5.482081129894628840e-02,3.282319377668195259e-01,2.783451091080443973e+00,5.559999999999925890e+00
-5.575736118569444427e-02,3.285824720870109128e-01,2.777167905773264778e+00,5.569999999999925677e+00
-5.669169012815101355e-02,3.289388839657242936e-01,2.770884720466085582e+00,5.579999999999925464e+00
-5.762376124060918092e-02,3.293011593324289277e-01,2.764601535158906387e+00,5.589999999999925251e+00
-5.855353772649739275e-02,3.296692838851136842e-01,2.758318349851727191e+00,5.599999999999925038e+00
-5.948098287983201449e-02,3.300432430908515902e-01,2.752035164544547996e+00,5.609999999999924825e+00
-6.040606008666642851e-02,3.304230221863734829e-01,2.745751979237368801e+00,5.619999999999924611e+00
-6.132873282653650282e-02,3.308086061786509879e-01,2.739468793930189605e+00,5.629999999999924398e+00
-6.224896467390232668e-02,3.311999798454882682e-01,2.733185608623010410e+00,5.639999999999924185e+00
-6.316671929958626863e-02,3.315971277361231540e-01,2.726902423315831214e+00,5.649999999999923972e+00
-6.408196047220714175e-02,3.320000341718369330e-01,2.720619238008652019e+00,5.659999999999923759e+00
-6.499465205961059422e-02,3.324086832465733554e-01,2.714336052701472823e+00,5.669999999999923546e+00
-6.590475803029555157e-02,3.328230588275667423e-01,2.708052867394293628e+00,5.679999999999923332e+00
-6.681224245483662061e-02,3.332431445559786432e-01,2.701769682087114433e+00,5.689999999999923119e+00
-6.771706950730259356e-02,3.336689238475438191e-01,2.695486496779935237e+00,5.699999999999922906e+00
-6.861920346667074733e-02,3.341003798932248858e-01,2.689203311472756042e+00,5.709999999999922693e+00
-6.951860871823707655e-02,3.345374956598758942e-01,2.682920126165576846e+00,5.719999999999922480e+00
-7.041524975502226613e-02,3.349802538909149030e-01,2.676636940858397651e+00,5.729999999999922267e+00
-7.130909117917348661e-02,3.354286371070050454e-01,2.670353755551218455e+00,5.739999999999922053e+00
-7.220009770336180410e-02,3.358826276067446992e-01,2.664070570244039260e+00,5.749999999999921840e+00
-7.308823415217530206e-02,3.363422074673662610e-01,2.657787384936860064e+00,5.759999999999921627e+00
-7.397346546350770657e-02,3.368073585454438024e-01,2.651504199629680869e+00,5.769999999999921414e+00
-7.485575668994261245e-02,3.372780624776092195e-01,2.645221014322501674e+00,5.779999999999921201e+00
-7.573507300013311572e-02,3.377543006812772641e-01,2.638937829015322478e+00,5.789999999999920988e+00
